item_id,item_name,item_type,beta
159901,易方达深100ETF,3,0.902320220178
159902,华夏中小板ETF,3,0.746960949687
159903,南方深成ETF,3,0.940521434898
159905,工银深红利ETF,3,0.962574806695
159906,大成深成长ETF,3,0.696161850539
159907,广发300ETF,3,0.727226587713
159908,博时深证200ETF,3,0.907634998838
159909,招商深证TMT50ETF,3,0.762002841774
159910,嘉实深证120ETF,3,0.936959542249
159911,鹏华深证民营ETF,3,0.805502059804
159912,汇添富300ETF,3,0.841455049196
159913,交银300价值ETF,3,0.916481830701
159915,易方达创业板ETF,3,0.66266795768
159916,建信深证60ETF,3,0.955876852315
159917,国泰300成长ETF,3,0.689114617667
159918,嘉实中创400ETF,3,0.649324099166
159919,嘉实沪深300ETF,3,0.995625645862
159920,华夏恒生ETF,3,0.238662480804
159921,诺安中小板ETF,3,0.685482435849
159922,嘉实中证500ETF,3,0.77854762895
159923,大成100ETF,3,1.01908991596
159924,景顺300等权ETF,3,0.907168300594
159925,南方300ETF,3,0.999169021939
159926,嘉实国债ETF,3,0.000702186642469
159927,鹏华300ETF,3,0.995025361967
159928,汇添富消费ETF,3,0.774440778548
159929,汇添富医药ETF,3,0.668878363794
159930,汇添富能源ETF,3,0.971591343397
159931,汇添富金融ETF,3,1.10735086008
159932,大成500深ETF,3,0.692365122349
159933,国投金地ETF,3,1.12076228263
159934,易方达黄金ETF,3,-0.01183628211
159935,景顺中证500ETF,3,0.771331192351
159936,广发可选消费ETF,3,0.749246191332
160105,南方积配,2,0.717384546497
160106,南方高增,2,0.762798543541
160119,南方500ETF联接A,2,0.753572477759
160123J,南方50债A,2,-5.75256394401e-05
160130,南方永利A,2,0.577113903051
160131,南方聚利A,2,-0.00331898453168
160211,国泰小盘,2,0.783284997411
160212,国泰优势,2,0.836563171704
160215,国泰价值,2,0.830944967945
160220,国泰民益A,2,0.0057451895023
160311,华夏蓝筹,2,0.753893196336
160314,华夏行业,2,0.708391897088
160415,华安深证300,2,0.815323047311
160416,华安石油,2,0.00998799027678
160505,博时主题,2,0.855164823218
160512,博时卓越,2,0.674799607922
160513,博时稳健A,2,0.22714984117
160515,博时安丰18债A,2,0.00971278471302
160607,鹏华价值,2,0.852723348438
160610,鹏华动力,2,0.734865854739
160611,鹏华治理,2,0.769924274668
160613,鹏华创新,2,0.799873883657
160615,鹏华300,2,0.953020643634
160616,鹏华500,2,0.775853273588
160617,鹏华丰润,2,0.168266793694
160706,嘉实沪深300ETF联接,2,0.944225459549
160716,嘉实中证50,2,1.01711803409
160717,嘉实恒生H股,2,0.475058785172
160719,嘉实黄金,2,-0.0340600271067
160720,嘉实中期企债A,2,0.00415531968054
160805,长盛同智,2,0.820393271017
160806,长盛800,2,0.912678695448
160807,长盛300,2,0.973543376484
160810,长盛同丰,2,0.0125187306008
160812,长盛同益,2,0.734286706186
160910,大成创新,2,0.880543656199
160915,大成景丰,2,0.419398926541
160916,大成优选,2,0.775282389913
160918,大成中小盘,2,0.725229009952
161005,富国天惠A,2,0.686368062944
161010,富国天丰,2,0.158737092025
161015,富国天盈,2,0.11284977334
161017,富国500,2,0.747078049784
161115,易方达岁丰,2,0.431172701691
161119,易方达综债A,2,0.00302894017126
161210,国投新兴,2,0.263433788482
161213,国投消费,2,0.770266636298
161216,国投双债A,2,0.105955102125
161217,国投资源,2,0.930624730509
161219,国投产业,2,0.664685337394
161505,银河通利A,2,0.377803412747
161607,融通巨潮,2,1.02164162408
161610,融通领先,2,0.719864456613
161614,融通添利,2,0.0289970683586
161706,招商成长,2,0.803705265953
161810,银华内需,2,0.785875334979
161813,银华信用,2,0.120122362977
161815,银华通胀,2,0.0560542490898
161820,银华纯债,2,-0.00087181529414
161821,银华50A,2,0.00534863961917
161831,银华H股,2,0.461319142262
161903,万家优选,2,0.681113709663
161907,万家红利,2,0.901399628122
161908,万家添利,2,0.0635891233274
162006,长城久富,2,0.766623763785
162207,泰达效率,2,0.807765272722
162307,海富通100,2,0.992285446088
162411,华宝油气,2,-0.0645610441578
162605,景顺鼎益,2,0.828240183786
162607,景顺资源,2,0.724663321522
162703,广发小盘,2,0.844985126161
162711,广发500ETF联接A,2,0.752671004718
162712,广发聚利,2,0.287968099338
163001J,长信100,2,1.00979336585
163110,申万量化,2,0.699823307169
163112,申万债券,2,-0.0037241781906
163302,大摩资源,2,0.619794330016
163402,兴全趋势,2,0.622927329144
163407,兴全300,2,0.986779843742
163409,兴全绿色,2,0.820261520455
163412,兴全轻资产,2,0.586037473836
163415,兴全模式,2,0.86899013483
163503,天治核心,2,0.859902652038
163801,中银中国,2,0.701504814028
163821,中银300,2,0.869889132807
163824,中银盛利,2,0.049142996542
164105,华富强债,2,0.300821385219
164606,华泰信用,2,0.139054499336
164701,汇添富贵金,2,-0.0431349085718
164705,汇添富恒生,2,0.222984233437
164808,工银四季,2,0.211717756186
164815J,工银资源,2,0.00386608795473
164902,交银添利,2,0.140795308355
165309,建信300,2,0.947947283551
165311,建信信用A,2,0.248317323433
165313,建信优势,2,0.870825231833
165508,信诚深度,2,1.08148534499
165509,信诚强债,2,0.273569677272
165512,信诚机遇,2,0.793457184656
165516,信诚周期,2,0.749473522767
165806,东吴100,2,0.897305060994
166001,中欧新趋势A,2,0.71611395175
166007,中欧300A,2,0.948030437757
166008,中欧强债A,2,0.125262128532
166009,中欧新动力A,2,0.624769231451
167901,华宸300,2,0.950388424
