item_id,item_name,item_type,beta
159901,易方达深100ETF,3,1.01108107459
159902,华夏中小板ETF,3,0.893782365554
159903,南方深成ETF,3,1.03163364943
159905,工银深红利ETF,3,1.04114223355
159906,大成深成长ETF,3,0.83650157001
159907,广发300ETF,3,0.883600538659
159908,博时深证200ETF,3,1.01275805807
159909,招商深证TMT50ETF,3,0.817290042694
159910,嘉实深证120ETF,3,1.03100174416
159911,鹏华深证民营ETF,3,0.881855886686
159912,汇添富300ETF,3,0.95468374989
159913,交银300价值ETF,3,1.05804627221
159915,易方达创业板ETF,3,0.721491443027
159916,建信深证60ETF,3,1.03969802432
159917,国泰300成长ETF,3,0.869583213573
159918,嘉实中创400ETF,3,0.835340925467
159919,嘉实沪深300ETF,3,0.996526537417
159920,华夏恒生ETF,3,0.417736842557
159921,诺安中小板ETF,3,0.86573299536
159922,嘉实中证500ETF,3,0.916283402171
159923,大成100ETF,3,0.984448491761
159925,南方300ETF,3,0.997571166552
160105,南方积配,2,0.613927325431
160106,南方高增,2,0.703435037389
160119,南方500ETF联接A,2,0.87872492706
160123J,南方50债A,2,0.00529056916928
160211,国泰小盘,2,0.748329296885
160212,国泰优势,2,0.784205564295
160215,国泰价值,2,0.907698855631
160311,华夏蓝筹,2,0.716818060125
160314,华夏行业,2,0.70779998081
160415,华安深证300,2,0.925747125028
160416,华安石油,2,0.079502859738
160505,博时主题,2,0.913016713323
160512,博时卓越,2,0.707216283424
160513,博时稳健A,2,0.0450829906004
160607,鹏华价值,2,0.785780789929
160610,鹏华动力,2,0.641635670894
160611,鹏华治理,2,0.753074602364
160613,鹏华创新,2,0.785379554327
160615,鹏华300,2,0.985144430683
160616,鹏华500,2,0.873798621499
160617,鹏华丰润,2,0.023954745814
160706,嘉实沪深300ETF联接,2,0.944070091783
160716,嘉实中证50,2,0.895333604061
160717,嘉实恒生H股,2,0.620585716487
160719,嘉实黄金,2,0.0962979702544
160805,长盛同智,2,0.50891120263
160806,长盛800,2,0.921455802431
160807,长盛300,2,0.939621978041
160810,长盛同丰,2,0.00391063641656
160910,大成创新,2,0.894856018651
160915,大成景丰,2,0.159449347561
160916,大成优选,2,0.841746693156
161005,富国天惠A,2,0.840252327659
161010,富国天丰,2,0.0784916346162
161015,富国天盈,2,-0.00704779839298
161017,富国500,2,0.892923489609
161115,易方达岁丰,2,0.093307314002
161119,易方达综债A,2,0.00760155486407
161213,国投消费,2,0.778590196926
161216,国投双债A,2,0.0537140250738
161217,国投资源,2,0.952907071901
161219,国投产业,2,0.595176228885
161505,银河通利A,2,0.0388681804638
161607,融通巨潮,2,0.955514708701
161610,融通领先,2,0.789568990115
161614,融通添利,2,0.00875952202324
161706,招商成长,2,0.78294076595
161810,银华内需,2,0.851003920251
161813,银华信用,2,0.0103928222178
161820,银华纯债,2,0.00170065928719
161821,银华50A,2,0.0127882451998
161907,万家红利,2,0.924743851426
161908,万家添利,2,0.0311396603027
162006,长城久富,2,0.733631783183
162207,泰达效率,2,0.559364094211
162307,海富通100,2,0.932325435596
162411,华宝油气,2,0.0755518540007
162605,景顺鼎益,2,0.779034718566
162607,景顺资源,2,0.764735836537
162703,广发小盘,2,0.94994673031
162711,广发500ETF联接A,2,0.876235147859
162712,广发聚利,2,0.0607697863156
163001J,长信100,2,0.89148617134
163110,申万量化,2,0.803040955691
163302,大摩资源,2,0.651383951719
163402,兴全趋势,2,0.677128440061
163407,兴全300,2,0.951934563361
163409,兴全绿色,2,0.764546862578
163412,兴全轻资产,2,0.692802466214
163415,兴全模式,2,0.883713308601
163503,天治核心,2,0.718097196699
163801,中银中国,2,0.497501676308
163821,中银300,2,0.940253704047
164105,华富强债,2,0.0818182172436
164205J,天弘深成,2,0.985674545024
164606,华泰信用,2,0.0168520202355
164701,汇添富贵金,2,0.135877411313
164808,工银四季,2,0.0367104806684
164902,交银添利,2,0.129697937919
165309,建信300,2,0.952648097831
165311,建信信用A,2,0.0261240800326
165508,信诚深度,2,0.778716121938
165509,信诚强债,2,0.0180245907081
165512,信诚机遇,2,0.810925045578
165516,信诚周期,2,0.733909330356
165806,东吴100,2,0.959854013915
166001,中欧新趋势A,2,0.746994290992
166006J,中欧小盘,2,1.03285727348
166007,中欧300A,2,0.925715115487
166008,中欧强债A,2,0.0288907773159
166009,中欧新动力A,2,0.77069152572
