item_id,item_name,item_type,beta
159901,易方达深100ETF,3,0.969475914758
159902,华夏中小板ETF,3,0.838378342698
159903,南方深成ETF,3,0.99025487034
159905,工银深红利ETF,3,0.986285976911
159906,大成深成长ETF,3,0.743607623876
159907,广发300ETF,3,0.831927256763
159908,博时深证200ETF,3,0.97524708159
159909,招商深证TMT50ETF,3,0.775715164829
159910,嘉实深证120ETF,3,0.988893701893
159911,鹏华深证民营ETF,3,0.846233986021
159912,汇添富300ETF,3,0.919022459149
159913,交银300价值ETF,3,1.02909974505
159915,易方达创业板ETF,3,0.711948467596
159916,建信深证60ETF,3,1.00227719683
159917,国泰300成长ETF,3,0.815127595267
159918,嘉实中创400ETF,3,0.798855843765
159919,嘉实沪深300ETF,3,0.996007623699
159920,华夏恒生ETF,3,0.396223587675
160105,南方积配,2,0.641394783762
160106,南方高增,2,0.723479767562
160123J,南方50债A,2,0.00515831772213
160211,国泰小盘,2,0.697467081698
160215,国泰价值,2,0.892717581794
160311,华夏蓝筹,2,0.722376710556
160314,华夏行业,2,0.683145342951
160415,华安深证300,2,0.879888408948
160416,华安石油,2,0.0959545788261
160505,博时主题,2,0.938341179388
160512,博时卓越,2,0.751430852698
160513,博时稳健A,2,0.051010103921
160607,鹏华价值,2,0.7238242963
160610,鹏华动力,2,0.610704512393
160611,鹏华治理,2,0.715498745979
160613,鹏华创新,2,0.811821860706
160615,鹏华300,2,0.964510604008
160616,鹏华500,2,0.840173994832
160617,鹏华丰润,2,0.0170312446468
160706,嘉实沪深300ETF联接,2,0.944095318401
160716,嘉实中证50,2,0.950293381509
160717,嘉实恒生H股,2,0.608986364036
160719,嘉实黄金,2,0.0932288423178
160805,长盛同智,2,0.535065629714
160806,长盛800,2,0.916792943045
160807,长盛300,2,0.936367403089
160910,大成创新,2,0.8635002563
160915,大成景丰,2,0.198430788675
160916,大成优选,2,0.84977316583
161005,富国天惠A,2,0.780800598523
161010,富国天丰,2,0.0881687072541
161015,富国天盈,2,-0.00644942780944
161017,富国500,2,0.85380261727
161115,易方达岁丰,2,0.123697851555
161119,易方达综债A,2,0.00561799225891
161213,国投消费,2,0.712163382155
161216,国投双债A,2,0.0901488645574
161217,国投资源,2,0.895389121591
161219,国投产业,2,0.594467194383
161505,银河通利A,2,0.0268335761191
161607,融通巨潮,2,0.98431418918
161610,融通领先,2,0.782230511906
161614,融通添利,2,0.00728479223687
161706,招商成长,2,0.77415399576
161810,银华内需,2,0.827610402049
161811J,银华300,2,0.964002701877
161813,银华信用,2,0.0151883888792
161820,银华纯债,2,0.00104950841168
161907,万家红利,2,0.969235566912
161908,万家添利,2,0.0387537919094
162006,长城久富,2,0.628673020198
162207,泰达效率,2,0.473209159118
162307,海富通100,2,0.961929095884
162411,华宝油气,2,0.0608150045194
162605,景顺鼎益,2,0.754138873172
162607,景顺资源,2,0.735766826223
162703,广发小盘,2,0.904880881909
162711,广发500ETF联接A,2,0.833358173104
162712,广发聚利,2,0.0752623017918
163001J,长信100,2,0.896870833255
163110,申万量化,2,0.765254820329
163302,大摩资源,2,0.591537912168
163402,兴全趋势,2,0.684362302754
163407,兴全300,2,0.956729711867
163409,兴全绿色,2,0.746825172937
163412,兴全轻资产,2,0.714323531635
163503,天治核心,2,0.688790099303
163801,中银中国,2,0.54909214365
163821,中银300,2,0.89783963715
164105,华富强债,2,0.0531204763882
164205J,天弘深成,2,0.957531630121
164606,华泰信用,2,0.0100324255945
164701,汇添富贵金,2,0.122967363517
164808,工银四季,2,0.0413144928035
164902,交银添利,2,0.123275425769
165309,建信300,2,0.954327669209
165311,建信信用A,2,0.039401179477
165508,信诚深度,2,0.745980819506
165509,信诚强债,2,0.0284447624871
165512,信诚机遇,2,0.794281696575
165516,信诚周期,2,0.691038939002
165806,东吴100,2,0.925754739723
166001,中欧新趋势A,2,0.736758069363
166006J,中欧小盘,2,1.07798259763
166007,中欧300A,2,0.939033561534
166008,中欧强债A,2,0.0436051646622
166009,中欧新动力A,2,0.709348205719
